22	13	20	2	小时	个	一	<UNK>	<UNK>	n	q	m	<UNK>	<UNK>	2	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	8	-1	-1	-1	-1	20	0	1

12	6	2	10	那些	<UNK>	<UNK>	限制	的	r	<UNK>	<UNK>	v	u	2	0	0	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	9	0
12	6	4	8	限制	那些	<UNK>	的	取消	v	r	<UNK>	u	v	2	2	0	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	7	0
12	6	5	7	的	限制	那些	取消	指日	u	v	r	v	n	1	2	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	6	0
12	6	7	5	取消	的	限制	指日	可待	v	u	v	n	n	2	1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	4	1
12	6	9	3	指日	取消	的	可待	<UNK>	n	v	u	n	<UNK>	2	2	1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	2	0
12	6	11	1	可待	指日	取消	<UNK>	<UNK>	n	n	v	<UNK>	<UNK>	2	2	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	0	1

9	5	2	7	使人	<UNK>	<UNK>	产生	热	n	<UNK>	<UNK>	v	a	2	0	0	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	6	0
9	5	4	5	产生	使人	<UNK>	热	的	v	n	<UNK>	a	u	2	2	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	1
9	5	5	4	热	产生	使人	的	感觉	a	v	n	u	n	1	2	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	0
9	5	6	3	的	热	产生	感觉	<UNK>	u	a	v	n	<UNK>	1	1	2	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	0
9	5	8	1	感觉	的	热	<UNK>	<UNK>	n	u	a	<UNK>	<UNK>	2	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	1

15	9	2	13	这个	<UNK>	<UNK>	观念	的	r	<UNK>	<UNK>	n	u	2	0	0	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	12	0
15	9	4	11	观念	这个	<UNK>	的	产生	n	r	<UNK>	u	vn	2	2	0	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	10	0
15	9	5	10	的	观念	这个	产生	和	u	n	r	vn	c	1	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	9	0
15	9	7	8	产生	的	观念	和	灵魂	vn	u	n	c	n	2	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	7	1
15	9	8	7	和	产生	的	灵魂	信仰	c	vn	u	n	vn	1	2	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	6	0
15	9	10	5	灵魂	和	产生	信仰	有	n	c	vn	vn	v	2	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	4	0
15	9	12	3	信仰	灵魂	和	有	关	vn	n	c	v	v	2	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	2	0
15	9	13	2	有	信仰	灵魂	关	<UNK>	v	vn	n	v	<UNK>	1	2	2	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	1	0
15	9	14	1	关	有	信仰	<UNK>	<UNK>	v	v	vn	<UNK>	<UNK>	1	1	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	1

29	18	2	27	我们	<UNK>	<UNK>	所	做	r	<UNK>	<UNK>	u	v	2	0	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	7	-1	-1	27	25	0
29	18	3	26	所	我们	<UNK>	做	的	u	r	<UNK>	v	u	1	2	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	6	-1	-1	27	24	0
29	18	4	25	做	所	我们	的	一切	v	u	r	u	r	1	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	5	-1	-1	27	23	0
29	18	5	24	的	做	所	一切	工作	u	v	u	r	vn	1	1	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	4	-1	-1	27	22	0
29	18	7	22	一切	的	做	工作	归根	r	u	v	vn	n	2	1	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	2	-1	-1	27	20	0
29	18	9	20	工作	一切	的	归根	结底	vn	r	u	n	n	2	2	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	0	-1	-1	27	18	1
29	18	11	18	归根	工作	一切	结底	都	n	vn	r	n	d	2	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	2	-1	-1	-1	-1	27	16	0
29	18	13	16	结底	归根	工作	都	是	n	n	vn	d	v	2	2	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	4	-1	-1	-1	-1	27	14	1
29	18	14	15	都	结底	归根	是	在	d	n	n	v	p	1	2	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	5	-1	-1	-1	-1	27	13	0
29	18	15	14	是	都	结底	在	对抗	v	d	n	p	v	1	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	6	-1	-1	-1	-1	27	12	0
29	18	16	13	在	是	都	对抗	这种	p	v	d	v	r	1	1	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	7	-1	-1	-1	-1	27	11	1
29	18	18	11	对抗	在	是	这种	终极	v	p	v	r	n	2	1	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	-1	-1	-1	-1	27	9	0
29	18	20	9	这种	对抗	在	终极	的	r	v	p	n	u	2	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	11	-1	-1	-1	-1	27	7	1
29	18	22	7	终极	这种	对抗	的	无	n	r	v	u	v	2	2	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	13	-1	-1	-1	-1	27	5	0
29	18	23	6	的	终极	这种	无	意义	u	n	r	v	n	1	2	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	14	-1	-1	-1	-1	27	4	0
29	18	24	5	无	的	终极	意义	感	v	u	n	n	Vg	1	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	15	-1	-1	-1	-1	27	3	0
29	18	26	3	意义	无	的	感	<UNK>	n	v	u	Vg	<UNK>	2	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	17	-1	-1	-1	-1	27	1	0
29	18	27	2	感	意义	无	<UNK>	<UNK>	Vg	n	v	<UNK>	<UNK>	1	2	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	18	-1	-1	-1	-1	27	0	1

33	20	2	31	那些	<UNK>	<UNK>	政策	是	r	<UNK>	<UNK>	n	v	2	0	0	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	30	0
33	20	4	29	政策	那些	<UNK>	是	在	n	r	<UNK>	v	p	2	2	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	28	1
33	20	5	28	是	政策	那些	在	为了	v	n	r	p	p	1	2	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	27	0
33	20	6	27	在	是	政策	为了	阻止	p	v	n	p	v	1	1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	26	1
33	20	8	25	为了	在	是	阻止	国际	p	p	v	v	n	2	1	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	24	0
33	20	10	23	阻止	为了	在	国际	转	v	p	p	n	v	2	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	22	0
33	20	12	21	国际	阻止	为了	转	基因	n	v	p	v	n	2	2	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	20	0
33	20	13	20	转	国际	阻止	基因	产品	v	n	v	n	n	1	2	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	19	0
33	20	15	18	基因	转	国际	产品	对	n	v	n	n	p	2	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	17	0
33	20	17	16	产品	基因	转	对	我们	n	n	v	p	r	2	2	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	15	1
33	20	18	15	对	产品	基因	我们	农业	p	n	n	r	n	1	2	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	14	0
33	20	20	13	我们	对	产品	农业	的	r	p	n	n	u	2	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	12	1
33	20	22	11	农业	我们	对	的	冲击	n	r	p	u	vn	2	2	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	10	0
33	20	23	10	的	农业	我们	冲击	的	u	n	r	vn	u	1	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	9	0
33	20	25	8	冲击	的	农业	的	形势	vn	u	n	u	n	2	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	7	0
33	20	26	7	的	冲击	的	形势	下	u	vn	u	n	f	1	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	6	0
33	20	28	5	形势	的	冲击	下	出台	n	u	vn	f	v	2	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	4	0
33	20	29	4	下	形势	的	出台	的	f	n	u	v	u	1	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	3	1
33	20	31	2	出台	下	形势	的	<UNK>	v	f	n	u	<UNK>	2	1	2	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	1	0
33	20	32	1	的	出台	下	<UNK>	<UNK>	u	v	f	<UNK>	<UNK>	1	2	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	0	1

18	11	2	16	那天	<UNK>	<UNK>	当	生产	t	<UNK>	<UNK>	p	vn	2	0	0	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	0	-1	-1	16	14	1
18	11	3	15	当	那天	<UNK>	生产	队	p	t	<UNK>	vn	n	1	2	0	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	-1	16	13	0
18	11	5	13	生产	当	那天	队	队长	vn	p	t	n	n	2	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	-1	-1	-1	-1	16	11	0
18	11	6	12	队	生产	当	队长	的	n	vn	p	n	u	1	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	4	-1	-1	-1	-1	16	10	1
18	11	8	10	队长	队	生产	的	父亲	n	n	vn	u	n	2	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	6	-1	-1	-1	-1	16	8	0
18	11	9	9	的	队长	队	父亲	一	u	n	n	n	m	1	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	7	-1	-1	-1	-1	16	7	0
18	11	11	7	父亲	的	队长	一	晚	n	u	n	m	Tg	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	9	-1	-1	-1	-1	16	5	1
18	11	12	6	一	父亲	的	晚	没	m	n	u	Tg	d	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	10	-1	-1	-1	-1	16	4	0
18	11	13	5	晚	一	父亲	没	回家	Tg	m	n	d	v	1	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	11	-1	-1	-1	-1	16	3	1
18	11	14	4	没	晚	一	回家	<UNK>	d	Tg	m	v	<UNK>	1	1	1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	12	-1	-1	-1	-1	16	2	0
18	11	16	2	回家	没	晚	<UNK>	<UNK>	v	d	Tg	<UNK>	<UNK>	2	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	14	-1	-1	-1	-1	16	0	1

18	9	2	16	这种	<UNK>	<UNK>	鸟类	在	r	<UNK>	<UNK>	n	p	2	0	0	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	15	0
18	9	4	14	鸟类	这种	<UNK>	在	北方	n	r	<UNK>	p	s	2	2	0	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	13	1
18	9	5	13	在	鸟类	这种	北方	的	p	n	r	s	u	1	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	12	0
18	9	7	11	北方	在	鸟类	的	泰加林	s	p	n	u	n	2	1	2	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	10	0
18	9	8	10	的	北方	在	泰加林	地区	u	s	p	n	n	1	2	1	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	9	0
18	9	11	7	泰加林	的	北方	地区	比较	n	u	s	n	d	3	1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	6	0
18	9	13	5	地区	泰加林	的	比较	常见	n	n	u	d	a	2	3	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	4	1
18	9	15	3	比较	地区	泰加林	常见	<UNK>	d	n	n	a	<UNK>	2	2	3	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	2	0
18	9	17	1	常见	比较	地区	<UNK>	<UNK>	a	d	n	<UNK>	<UNK>	2	2	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	0	1

12	8	2	10	大都	<UNK>	<UNK>	年	过	d	<UNK>	<UNK>	q	v	2	0	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	9	1
12	8	3	9	年	大都	<UNK>	过	半百	q	d	<UNK>	v	m	1	2	0	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	8	0
12	8	4	8	过	年	大都	半百	或	v	q	d	m	c	1	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	7	0
12	8	6	6	半百	过	年	或	人	m	v	q	c	n	2	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	5	1
12	8	7	5	或	半百	过	人	到	c	m	v	n	p	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	4	0
12	8	8	4	人	或	半百	到	中年	n	c	m	p	t	1	1	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	3	0
12	8	9	3	到	人	或	中年	<UNK>	p	n	c	t	<UNK>	1	1	1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	2	0
12	8	11	1	中年	到	人	<UNK>	<UNK>	t	p	n	<UNK>	<UNK>	2	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	0	1

15	9	2	13	发现	<UNK>	<UNK>	实验	值	v	<UNK>	<UNK>	vn	n	2	0	0	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	12	1
15	9	4	11	实验	发现	<UNK>	值	与	vn	v	<UNK>	n	c	2	2	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	10	0
15	9	5	10	值	实验	发现	与	理论	n	vn	v	c	n	1	2	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	9	0
15	9	6	9	与	值	实验	理论	值	c	n	vn	n	v	1	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	8	1
15	9	8	7	理论	与	值	值	有	n	c	n	v	v	2	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	6	0
15	9	9	6	值	理论	与	有	较大	v	n	c	v	a	1	2	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	5	1
15	9	10	5	有	值	理论	较大	差异	v	v	n	a	n	1	1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	4	0
15	9	12	3	较大	有	值	差异	<UNK>	a	v	v	n	<UNK>	2	1	1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	2	0
15	9	14	1	差异	较大	有	<UNK>	<UNK>	n	a	v	<UNK>	<UNK>	2	2	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	1

31	18	1	30	一	<UNK>	<UNK>	个	南	m	<UNK>	<UNK>	q	f	1	0	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	-1	-1	27	26	0
31	18	2	29	个	一	<UNK>	南	落	q	m	<UNK>	f	v	1	1	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	27	25	0
31	18	3	28	南	个	一	落	一	f	q	m	v	m	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1	-1	-1	27	24	0
31	18	4	27	落	南	个	一	个	v	f	q	m	q	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	0	-1	-1	27	23	1
31	18	5	26	一	落	南	个	北上	m	v	f	q	v	1	1	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1	8	3	-1	-1	27	22	0
31	18	6	25	个	一	落	北上	还	q	m	v	v	d	1	1	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	2	8	2	-1	-1	27	21	0
31	18	8	23	北上	个	一	还	互相	v	q	m	d	d	2	1	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	8	0	-1	-1	27	19	1
31	18	9	22	还	北上	个	互相	干扰	d	v	q	d	v	1	2	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	17	8	-1	-1	27	18	0
31	18	11	20	互相	还	北上	干扰	对方	d	d	v	v	n	2	1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	17	6	-1	-1	27	16	0
31	18	13	18	干扰	互相	还	对方	加强	v	d	d	n	v	2	2	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	17	4	-1	-1	27	14	0
31	18	15	16	对方	干扰	互相	加强	什么	n	v	d	v	r	2	2	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	7	17	2	-1	-1	27	12	0
